AGU54100.1	-1.091107621733329
AGU54101.1	3.725459187273865e-4
AGU54103.1	-1.825671436191154
AGU54104.1	-0.4117424867622815
AGU54105.1	-1.284113486323185
AGU54106.1	-1.161956485110849
AGU54107.1	-2.912546772312391
AGU54108.1	-1.799380489732668
AGU54109.1	-5.709806529638145
AGU54110.1	-1.494936549309178
AGU54111.1	-0.2494310681699922
AGU54114.1	0.7343385680530384
AGU54121.1	-0.1750160846868174
AGU54124.1	-0.1211698854644849
AGU54125.1	0.5579090384199011
AGU54126.1	0.3567108869721431
AGU54127.1	0.1024098498300606
AGU54927.1	0.7100967829647931
AGU54928.1	-0.3512917852450548
AGU54929.1	-0.4397882395579377
AGU54930.1	-1.329759034413754
AGU54931.1	-0.02730835286382963
AGU54932.1	-0.6060763357538144
AGU54933.1	-2.239643239970936
AGU54934.1	0.2665521755141269
AGU54935.1	0.6725463060273673
AGU54936.1	0.4246046115329074
AGU54937.1	0.07601152879792948
AGU54938.1	-0.507793461438257
AGU54939.1	0.5579985440463484
AGU54940.1	0.4271911056706054
AGU54941.1	0.363278977139877
AGU54942.1	0.5629913593069169
AGU54943.1	0.07093744614789071
AGU54944.1	-0.5347667346944015
AGU54945.1	0.1784290656461048
AGU54946.1	-0.5417681557729344
AGU54947.1	0.03041859410834073
AGU54948.1	-0.1536911940126603
AGU54949.1	0.2577827846017376
AGU54950.1	-0.949465635238901
AGU54951.1	0.2240718543858084
AGU54952.1	0.2729879659882915
AGU54953.1	-0.3125423724472562
AGU54954.1	0.00853212780708076
AGU55065.1	-0.285837317319471
AGU55066.1	-0.5067084634285522
AGU55067.1	-0.3692827446924168
AGU55068.1	0.4015887098123481
AGU55069.1	-0.2172065172186646
AGU55070.1	0.1733001468325018
AGU55071.1	-0.2955417817174815
AGU55072.1	-0.06295083837880157
AGU55073.1	0.764805864232486
AGU55075.1	0.09293166917646443
AGU55076.1	-0.4614293854492308
AGU55077.1	-1.134493845704746
AGU55082.1	0.02513705833194886
AGU55084.1	0.6901517797792687
AGU55085.1	-0.07774635124134023
AGU55087.1	-0.365862393472166
AGU55277.1	-0.4679909421296247
AGU55279.1	0.3435322139217143
AGU55281.1	0.2653998905094604
AGU55282.1	0.4453985904590523
AGU55283.1	0.04010317052628128
AGU55284.1	0.5346027949496478
AGU55285.1	-0.4962412449177701
AGU55286.1	-0.003194623597853508
AGU55287.1	-0.2665183300692989
AGU55288.1	-0.1544730384442839
AGU55289.1	0.06604079659227256
AGU55293.1	-3.974113377058199
AGU55294.1	-5.957005000585546
AGU55295.1	-5.496750890355815
AGU55296.1	-6.152839426344225
AGU55297.1	-4.034244826991415
AGU55298.1	-0.03498574462444097
AGU55299.1	-1.067099580106952
AGU55300.1	-0.5743250372271793
AGU55301.1	-0.369391608187464
AGU55302.1	1.191452001317278
AGU55303.1	0.5251490092822275
AGU55304.1	-0.3461709445877724
AGU55305.1	1.021301843632733
AGU55306.1	0.2277845630134639
AGU55307.1	-0.2398788130841904
AGU55308.1	0.3949139499767143
AGU55309.1	-0.5375664774175114
AGU55310.1	0.4785939361394185
AGU55311.1	2.111544784869125
AGU55312.1	-1.41949351980785
AGU55313.1	-0.07348235694950536
AGU55314.1	0.004764136437488569
AGU55315.1	-0.4531210961370654
